eval,iteration,voter,votee,sub_num,obj_num,tru_num,rating_features,rating_types,rating_limits,voter_pseudonym_recent_perf,votee_pseudonym_recent_perf,verification_pseudonym_recent_perf,voter_reputation_request_perf,votee_reputation_request_perf,HE_votee.keyGen()_request_perf,HE_votee.relinKeyGen()_perf,HE_votee.rotateKeyGen()_perf,VoteeRep,VoterRep,padded_rating_perf,enc_rating_perf,enc_count_perf,size_votee_s_context,size_votee_s_public_key,size_votee_s_secret_key,size_votee_s_relin_key,size_votee_s_rotate_key,size_s_enc_rating,size_s_enc_count,verification_request_perf,rating_request_perf,sk_send_perf
eval1,11,2001,2002,3,0,0,"['sub1', 'sub2', 'sub3']",[],[],0.01,0.02,0.02,0.03,5.97,0.0,0.0,0.02,0.09,0.0,0.0,0.0,11,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.62,7.77
eval1,12,2001,2002,3,3,1,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'trustedschwingung']","['diff', [21.01, 23.87], [0.08, 0.14], [0.08, 0.14]]","[10, 10, 10, 10]",0.02,0.03,0.03,0.04,6.19,0.0,0.0,0.01,0.09,0.0,0.0,0.0,12,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.43,7.0
eval1,13,2001,2002,2,0,3,"['sub1', 'sub2', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedvortrieb']","['diff', [21.01, 23.87], [-37.5, 150]]","[10, 10, 10]",0.02,0.02,0.02,0.03,6.01,0.0,0.0,0.01,0.08,0.0,0.0,0.0,13,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.54,6.98
eval1,14,2001,2002,1,3,3,"['sub1', 'goodsreceipt', 'schwingung', 'vortrieb', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', [0.08, 0.14], [-37.5, 150], [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10]",0.01,0.02,0.01,0.04,6.06,0.0,0.0,0.01,0.07,0.0,0.0,0.0,14,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.65,7.48
eval1,15,2001,2002,3,4,1,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedtemperatursaegeblatt']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150], [21.01, 23.87]]","[10, 10, 10, 10, 10]",0.02,0.02,0.02,0.04,6.44,0.0,0.0,0.01,0.07,0.0,0.0,0.0,15,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.62,7.76
eval1,16,2001,2002,1,1,2,"['sub3', 'temperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","[[21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10]",0.01,0.03,0.02,0.04,5.99,0.0,0.0,0.02,0.18,0.0,0.0,0.0,16,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.57,8.28
eval1,17,2001,2002,2,2,3,"['sub2', 'sub3', 'temperatursaegeblatt', 'schwingung', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedvortrieb']","[[21.01, 23.87], [0.08, 0.14], 'diff', [21.01, 23.87], [-37.5, 150]]","[10, 10, 10, 10, 10]",0.01,0.02,0.02,0.05,6.04,0.0,0.0,0.01,0.09,0.0,0.0,0.0,17,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.68,7.25
eval1,18,2001,2002,1,3,3,"['sub3', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedschwingung', 'trustedvortrieb']","[[21.01, 23.87], [0.08, 0.14], [-37.5, 150], 'diff', [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10]",0.02,0.05,0.01,0.02,5.94,0.0,0.0,0.01,0.08,0.0,0.0,0.0,18,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.53,7.36
eval1,19,2001,2002,1,1,2,"['sub3', 'vortrieb', 'trustedtemperatursaegeblatt', 'trustedvortrieb']","[[-37.5, 150], [21.01, 23.87], [-37.5, 150]]","[10, 10, 10]",0.01,0.02,0.02,0.03,6.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,19,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.47,7.13
eval1,20,2001,2002,1,3,2,"['sub1', 'goodsreceipt', 'schwingung', 'vortrieb', 'trustedtemperatursaegeblatt', 'trustedschwingung']","['diff', [0.08, 0.14], [-37.5, 150], [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10, 10, 10]",0.02,0.02,0.02,0.04,5.99,0.0,0.0,0.02,0.11,0.0,0.0,0.0,20,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.5,7.25
eval1,21,2001,2002,3,3,4,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'temperatursaegeblatt', 'vortrieb', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', [21.01, 23.87], [-37.5, 150], 'diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10, 10]",0.01,0.02,0.01,0.03,6.06,0.0,0.0,0.01,0.07,0.0,0.0,0.0,21,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.65,7.21
